Tid,Refund,Marital Status,Taxable Income,Cheat
8931,No,Divorced,171k,Yes
8932,Yes,Single,221k,No
8933,No,Married,134k,No
8934,No,Divorced,244k,No
8935,No,Divorced,53k,No
8936,No,Married,141k,No
8937,No,Single,232k,No
8938,Yes,Single,91k,No
8939,No,Divorced,198k,Yes
8940,No,Single,242k,No
8941,No,Married,226k,Yes
8942,No,Single,239k,Yes
8943,No,Single,81k,Yes
8944,Yes,Married,174k,No
8945,Yes,Married,246k,No
8946,No,Married,162k,Yes
8947,No,Single,61k,Yes
8948,No,Single,91k,Yes
8949,No,Single,219k,No
8950,Yes,Divorced,152k,No
8951,No,Single,112k,No
8952,No,Single,130k,No
8953,No,Single,55k,Yes
8954,No,Married,75k,No
8955,Yes,Single,128k,Yes
8956,Yes,Single,127k,No
8957,Yes,Married,66k,No
8958,No,Single,229k,No
8959,No,Single,115k,Yes
8960,No,Single,234k,Yes
8961,No,Married,53k,No
8962,Yes,Single,237k,No
8963,No,Divorced,191k,Yes
8964,No,Single,144k,Yes
8965,Yes,Divorced,83k,No
8966,Yes,Single,192k,No
8967,No,Married,194k,No
8968,No,Single,104k,No
8969,No,Single,52k,Yes
8970,Yes,Divorced,97k,Yes
8971,Yes,Divorced,157k,No
8972,No,Married,241k,No
8973,No,Married,73k,Yes
8974,Yes,Single,217k,No
8975,Yes,Married,199k,No
8976,Yes,Single,234k,No
8977,No,Married,246k,No
8978,No,Married,51k,No
8979,Yes,Married,82k,No
8980,Yes,Single,205k,No
8981,No,Single,56k,No
8982,Yes,Single,142k,No
8983,No,Single,88k,No
8984,No,Divorced,126k,Yes
8985,No,Divorced,90k,Yes
8986,No,Divorced,193k,No
8987,Yes,Single,60k,No
8988,No,Married,105k,No
8989,No,Single,76k,Yes
8990,No,Divorced,188k,Yes
8991,Yes,Single,131k,No
8992,No,Married,212k,No
8993,Yes,Married,57k,No
8994,No,Married,101k,No
8995,No,Divorced,244k,Yes
8996,Yes,Divorced,137k,Yes
8997,Yes,Married,236k,No
8998,Yes,Divorced,162k,No
8999,Yes,Single,105k,No
9000,No,Married,199k,No
9001,No,Divorced,133k,Yes
9002,No,Married,64k,No
9003,No,Married,51k,Yes
9004,No,Single,205k,Yes
9005,No,Married,229k,Yes
9006,No,Married,218k,No
9007,No,Divorced,77k,Yes
9008,No,Divorced,174k,No
9009,No,Single,234k,No
9010,No,Divorced,139k,Yes
9011,No,Single,217k,Yes
9012,No,Single,115k,No
9013,No,Single,55k,Yes
9014,No,Single,74k,Yes
9015,No,Divorced,91k,Yes
9016,No,Single,112k,No
9017,Yes,Single,213k,No
9018,No,Married,130k,Yes
9019,No,Single,117k,No
9020,No,Single,65k,Yes
9021,No,Married,67k,No
9022,No,Married,153k,Yes
9023,No,Married,117k,No
9024,No,Divorced,243k,Yes
9025,Yes,Married,121k,No
9026,No,Married,167k,No
9027,No,Married,178k,No
9028,No,Divorced,126k,Yes
9029,Yes,Single,128k,Yes
9030,No,Married,150k,No
9031,No,Single,74k,Yes
9032,Yes,Married,245k,No
9033,No,Single,93k,Yes
9034,Yes,Married,106k,No
9035,Yes,Divorced,244k,No
9036,No,Single,167k,No
9037,No,Married,203k,Yes
9038,No,Single,173k,No
9039,Yes,Divorced,206k,No
9040,Yes,Divorced,188k,No
9041,No,Married,80k,No
9042,No,Single,163k,Yes
9043,No,Married,131k,No
9044,No,Divorced,64k,Yes
9045,No,Married,58k,No
9046,Yes,Married,88k,No
9047,No,Married,136k,Yes
9048,No,Married,193k,Yes
9049,No,Married,181k,Yes
9050,Yes,Married,100k,No
9051,No,Single,158k,Yes
9052,No,Single,116k,Yes
9053,No,Divorced,94k,Yes
9054,No,Married,123k,No
9055,No,Married,133k,No
9056,No,Single,72k,No
9057,No,Divorced,81k,Yes
9058,No,Married,148k,Yes
9059,No,Married,53k,No
9060,No,Married,249k,No
9061,No,Single,204k,No
9062,Yes,Married,249k,No
9063,No,Married,171k,Yes
9064,No,Single,134k,No
9065,No,Married,145k,Yes
9066,No,Single,188k,No
9067,No,Married,148k,Yes
9068,Yes,Divorced,96k,No
9069,Yes,Single,167k,No
9070,No,Single,101k,No
9071,No,Married,172k,Yes
9072,No,Married,124k,No
9073,Yes,Single,190k,Yes
9074,No,Divorced,231k,No
9075,Yes,Married,240k,No
9076,No,Divorced,232k,Yes
9077,No,Single,72k,No
9078,Yes,Single,181k,No
9079,Yes,Married,165k,No
9080,Yes,Divorced,157k,Yes
9081,No,Married,229k,Yes
9082,No,Married,152k,Yes
9083,No,Divorced,244k,Yes
9084,No,Single,136k,No
9085,No,Single,243k,No
9086,No,Married,193k,No
9087,Yes,Married,145k,No
9088,Yes,Single,217k,No
9089,Yes,Divorced,127k,No
9090,Yes,Single,71k,Yes
9091,No,Single,232k,No
9092,No,Married,128k,No
9093,No,Divorced,247k,Yes
9094,No,Single,180k,No
9095,No,Married,212k,No
9096,No,Single,170k,Yes
9097,No,Divorced,152k,No
9098,Yes,Married,103k,No
9099,Yes,Married,227k,No
9100,Yes,Single,74k,No
9101,No,Single,213k,No
9102,No,Married,95k,No
9103,No,Single,50k,Yes
9104,No,Divorced,135k,Yes
9105,No,Single,130k,Yes
9106,No,Married,209k,No
9107,No,Married,186k,Yes
9108,Yes,Divorced,237k,Yes
9109,Yes,Single,219k,Yes
9110,Yes,Single,241k,No
9111,No,Married,202k,No
9112,No,Married,83k,Yes
9113,No,Married,183k,No
9114,Yes,Single,141k,No
9115,No,Married,73k,No
9116,No,Single,71k,Yes
9117,Yes,Divorced,233k,No
9118,No,Married,61k,No
9119,No,Divorced,218k,Yes
9120,Yes,Divorced,231k,No
9121,No,Single,75k,Yes
9122,Yes,Single,84k,Yes
9123,Yes,Single,85k,No
9124,No,Single,245k,Yes
9125,No,Single,185k,No
9126,No,Single,134k,No
9127,Yes,Married,69k,Yes
9128,No,Single,151k,Yes
9129,Yes,Married,173k,No
9130,No,Divorced,200k,Yes
9131,Yes,Married,98k,Yes
9132,Yes,Divorced,161k,No
9133,No,Single,151k,No
9134,Yes,Single,74k,Yes
9135,No,Married,193k,Yes
9136,No,Married,107k,Yes
9137,No,Married,159k,Yes
9138,No,Single,107k,No
9139,No,Divorced,176k,Yes
9140,No,Married,209k,No
9141,Yes,Married,74k,No
9142,Yes,Single,140k,No
9143,No,Married,215k,Yes
9144,No,Divorced,181k,Yes
9145,No,Single,137k,No
9146,Yes,Divorced,65k,Yes
9147,No,Divorced,148k,Yes
9148,No,Single,83k,Yes
9149,Yes,Married,247k,No
9150,No,Married,96k,No
9151,No,Single,147k,No
9152,No,Married,85k,No
9153,No,Single,91k,No
9154,No,Divorced,109k,Yes
9155,No,Married,157k,No
9156,No,Married,232k,Yes
9157,Yes,Single,159k,No
9158,No,Single,205k,No
9159,No,Single,137k,No
9160,No,Single,179k,Yes
9161,No,Single,195k,No
9162,No,Single,206k,No
9163,No,Single,191k,No
9164,No,Single,78k,Yes
9165,No,Married,208k,No
9166,No,Married,72k,No
9167,No,Single,79k,No
9168,Yes,Single,210k,No
9169,No,Divorced,189k,Yes
9170,No,Divorced,80k,Yes
9171,No,Married,222k,No
9172,No,Married,186k,No
9173,Yes,Single,236k,No
9174,No,Single,156k,No
9175,Yes,Married,92k,Yes
9176,No,Married,73k,Yes
9177,No,Single,83k,Yes
9178,No,Single,57k,Yes
9179,No,Single,240k,Yes
9180,No,Married,70k,No
9181,No,Divorced,69k,Yes
9182,No,Married,123k,No
9183,No,Single,175k,No
9184,No,Single,97k,Yes
9185,No,Married,115k,No
9186,Yes,Single,244k,No
9187,No,Married,228k,No
9188,No,Single,205k,No
9189,No,Single,190k,No
9190,No,Single,131k,Yes
9191,No,Married,123k,No
9192,No,Divorced,50k,Yes
9193,No,Married,78k,No
9194,No,Married,60k,Yes
9195,No,Divorced,205k,Yes
9196,Yes,Single,85k,Yes
9197,No,Single,187k,No
9198,No,Married,117k,Yes
9199,No,Single,155k,No
9200,Yes,Married,218k,No
9201,No,Divorced,117k,No
9202,No,Divorced,150k,Yes
9203,No,Married,174k,No
9204,Yes,Divorced,159k,No
9205,Yes,Married,89k,No
9206,Yes,Married,98k,No
9207,Yes,Divorced,57k,No
9208,No,Married,55k,No
9209,No,Married,156k,Yes
9210,No,Single,226k,No
9211,No,Single,102k,No
9212,No,Married,74k,No
9213,Yes,Married,100k,No
9214,Yes,Married,130k,Yes
9215,No,Single,100k,No
9216,No,Single,107k,No
9217,No,Married,176k,No
9218,No,Single,133k,No
9219,Yes,Divorced,129k,No
9220,No,Divorced,241k,No
9221,No,Married,101k,No
9222,No,Married,96k,No
9223,No,Married,159k,No
9224,No,Single,198k,No
9225,No,Single,129k,No
9226,No,Single,177k,No
9227,Yes,Divorced,206k,No
9228,Yes,Single,207k,Yes
9229,No,Married,130k,Yes
9230,No,Single,115k,No
9231,Yes,Divorced,244k,No
9232,Yes,Divorced,104k,No
9233,No,Single,69k,Yes
9234,No,Married,203k,No
9235,No,Married,87k,No
9236,No,Single,189k,No
9237,No,Single,205k,Yes
9238,Yes,Divorced,85k,No
9239,No,Single,214k,No
9240,Yes,Single,83k,No
9241,Yes,Divorced,124k,No
9242,Yes,Single,81k,Yes
9243,Yes,Single,220k,Yes
9244,Yes,Married,157k,No
9245,No,Divorced,139k,No
9246,No,Married,80k,No
9247,No,Married,139k,No
9248,Yes,Single,149k,Yes
9249,Yes,Married,174k,No
9250,No,Single,111k,Yes
9251,Yes,Single,53k,No
9252,No,Single,85k,No
9253,Yes,Married,113k,No
9254,No,Single,135k,No
9255,Yes,Single,106k,Yes
9256,No,Divorced,204k,Yes
9257,Yes,Married,62k,No
9258,Yes,Single,227k,No
9259,No,Divorced,97k,No
9260,No,Single,215k,No
9261,No,Married,50k,No
9262,Yes,Married,73k,No
9263,No,Single,56k,Yes
9264,No,Married,220k,No
9265,No,Married,225k,No
9266,Yes,Single,69k,No
9267,No,Married,176k,Yes
9268,Yes,Married,198k,No
9269,Yes,Single,227k,No
9270,Yes,Married,148k,No
9271,No,Married,204k,Yes
9272,No,Single,170k,No
9273,No,Single,195k,No
9274,No,Divorced,64k,Yes
9275,Yes,Single,220k,No
9276,No,Married,128k,No
9277,No,Single,204k,No
9278,Yes,Married,125k,Yes
9279,No,Single,63k,Yes
9280,No,Single,170k,No
9281,No,Divorced,155k,Yes
9282,No,Divorced,133k,Yes
9283,No,Married,169k,Yes
9284,Yes,Married,239k,No
9285,No,Married,127k,No
9286,No,Divorced,96k,Yes
9287,No,Married,211k,No
9288,Yes,Married,185k,No
9289,Yes,Married,85k,No
9290,Yes,Married,58k,Yes
9291,No,Married,221k,No
9292,Yes,Married,83k,Yes
9293,No,Divorced,136k,No
9294,Yes,Married,51k,No
9295,Yes,Single,59k,Yes
9296,No,Divorced,88k,Yes
9297,No,Single,112k,No
9298,No,Single,164k,No
9299,No,Single,89k,Yes
9300,No,Single,236k,No
9301,No,Single,79k,Yes
9302,No,Married,52k,No
9303,Yes,Married,60k,No
9304,No,Married,125k,No
9305,Yes,Divorced,59k,Yes
9306,Yes,Single,87k,No
9307,No,Single,189k,No
9308,No,Single,163k,Yes
9309,No,Single,120k,No
9310,Yes,Single,190k,No
9311,Yes,Single,57k,No
9312,Yes,Divorced,50k,No
9313,No,Single,187k,Yes
9314,No,Single,106k,No
9315,Yes,Married,210k,No
9316,Yes,Divorced,204k,No
9317,Yes,Single,165k,No
9318,No,Married,167k,Yes
9319,No,Divorced,196k,Yes
9320,Yes,Married,76k,No
9321,No,Married,248k,No
9322,No,Single,90k,Yes
9323,Yes,Single,158k,No
9324,No,Married,156k,Yes
9325,No,Married,164k,No
9326,No,Single,183k,No
9327,No,Single,145k,No
9328,No,Married,212k,No
9329,No,Married,233k,No
9330,No,Divorced,179k,No
9331,No,Single,112k,Yes
9332,No,Single,241k,Yes
9333,Yes,Single,103k,No
9334,No,Single,145k,Yes
9335,No,Single,101k,Yes
9336,No,Single,209k,No
9337,No,Divorced,202k,No
9338,No,Divorced,180k,Yes
9339,No,Single,144k,Yes
9340,No,Single,238k,No
9341,No,Single,158k,No
9342,No,Divorced,71k,Yes
9343,No,Divorced,157k,No
9344,No,Single,161k,Yes
9345,No,Divorced,242k,Yes
9346,No,Single,78k,Yes
9347,Yes,Single,121k,No
9348,Yes,Single,76k,No
9349,Yes,Single,135k,No
9350,Yes,Single,200k,No
9351,No,Married,169k,Yes
9352,Yes,Single,171k,No
9353,Yes,Divorced,50k,No
9354,No,Single,163k,No
9355,No,Married,54k,No
9356,Yes,Married,230k,No
9357,No,Married,150k,Yes
9358,No,Married,234k,No
9359,No,Single,168k,No
9360,No,Single,224k,No
9361,No,Married,195k,No
9362,No,Married,90k,No
9363,No,Single,149k,No
9364,No,Single,162k,No
9365,No,Married,65k,No
9366,No,Single,112k,Yes
9367,No,Married,180k,No
9368,No,Divorced,180k,Yes
9369,No,Divorced,125k,No
9370,No,Married,235k,Yes
9371,No,Single,185k,No
9372,No,Married,203k,No
9373,No,Married,175k,Yes
9374,No,Divorced,133k,Yes
9375,No,Married,115k,No
9376,No,Married,172k,No
9377,No,Married,193k,No
9378,No,Married,237k,No
9379,Yes,Married,122k,No
9380,No,Single,176k,No
9381,No,Divorced,77k,Yes
9382,No,Divorced,247k,Yes
9383,Yes,Single,112k,No
9384,No,Married,70k,No
9385,No,Divorced,193k,Yes
9386,No,Married,103k,No
9387,No,Single,86k,No
9388,No,Divorced,223k,No
9389,No,Married,193k,No
9390,No,Single,126k,No
9391,No,Single,75k,Yes
9392,No,Married,72k,Yes
9393,No,Single,65k,Yes
9394,Yes,Married,51k,No
9395,Yes,Divorced,124k,Yes
9396,No,Single,115k,No
9397,No,Single,168k,No
9398,No,Single,160k,Yes
9399,No,Single,180k,No
9400,No,Single,102k,Yes
9401,No,Single,125k,No
9402,No,Divorced,211k,No
9403,Yes,Divorced,206k,No
9404,No,Divorced,82k,Yes
9405,No,Married,209k,No
9406,No,Married,190k,No
9407,Yes,Married,206k,No
9408,Yes,Divorced,54k,No
9409,No,Single,136k,No
9410,No,Divorced,195k,No
9411,Yes,Single,84k,No
9412,No,Single,157k,No
9413,No,Single,170k,No
9414,No,Single,177k,No
9415,No,Married,126k,Yes
9416,Yes,Single,101k,No
9417,No,Married,215k,No
9418,Yes,Single,186k,No
9419,No,Divorced,133k,No
9420,No,Single,186k,No
9421,No,Divorced,64k,Yes
9422,No,Single,241k,No
9423,No,Divorced,200k,Yes
9424,No,Married,176k,Yes
9425,No,Married,229k,No
9426,Yes,Married,162k,No
9427,Yes,Single,73k,No
9428,No,Single,67k,Yes
9429,Yes,Married,213k,No
9430,No,Married,234k,No
9431,No,Married,171k,No
9432,No,Married,109k,No
9433,No,Married,84k,No
9434,No,Married,85k,No
9435,No,Single,62k,Yes
9436,Yes,Single,145k,No
9437,No,Divorced,245k,Yes
9438,No,Married,104k,No
9439,No,Single,238k,No
9440,No,Married,247k,No
9441,No,Single,204k,No
9442,No,Married,173k,Yes
9443,Yes,Single,197k,No
9444,No,Single,150k,No
9445,No,Single,109k,No
9446,Yes,Single,157k,No
9447,No,Single,249k,No
9448,Yes,Single,195k,No
9449,Yes,Single,91k,No
9450,Yes,Married,54k,No
9451,No,Single,65k,Yes
9452,No,Single,188k,No
9453,No,Single,239k,Yes
9454,No,Married,219k,No
9455,No,Divorced,233k,Yes
9456,No,Divorced,240k,Yes
9457,No,Married,142k,No
9458,No,Married,94k,Yes
9459,Yes,Divorced,125k,Yes
9460,Yes,Single,176k,Yes
9461,Yes,Single,121k,Yes
9462,Yes,Single,108k,Yes
9463,No,Married,230k,Yes
9464,No,Married,149k,Yes
9465,No,Divorced,220k,No
9466,No,Single,122k,Yes
9467,No,Divorced,117k,Yes
9468,No,Married,114k,Yes
9469,No,Married,212k,No
9470,No,Married,222k,No
9471,Yes,Single,102k,Yes
9472,Yes,Single,53k,No
9473,No,Single,67k,Yes
9474,Yes,Divorced,141k,Yes
9475,Yes,Single,122k,Yes
9476,No,Divorced,139k,No
9477,No,Married,236k,Yes
9478,No,Married,54k,No
9479,No,Married,95k,Yes
9480,Yes,Married,108k,No
9481,No,Divorced,173k,No
9482,No,Married,94k,No
9483,No,Single,229k,No
9484,Yes,Single,201k,No
9485,Yes,Married,54k,No
9486,No,Divorced,170k,No
9487,No,Divorced,193k,Yes
9488,No,Single,134k,No
9489,Yes,Divorced,172k,No
9490,Yes,Married,106k,No
9491,No,Divorced,133k,Yes
9492,No,Married,217k,No
9493,No,Divorced,126k,Yes
9494,No,Divorced,217k,No
9495,Yes,Married,180k,No
9496,No,Married,170k,No
9497,No,Married,105k,Yes
9498,No,Single,95k,Yes
9499,No,Single,165k,Yes
9500,No,Married,205k,No
9501,No,Single,229k,Yes
9502,No,Divorced,61k,Yes
9503,Yes,Married,126k,Yes
9504,No,Single,83k,Yes
9505,Yes,Single,243k,No
9506,No,Married,59k,No
9507,Yes,Single,91k,No
9508,No,Single,152k,No
9509,No,Divorced,211k,Yes
9510,No,Divorced,72k,Yes
9511,No,Single,96k,Yes
9512,Yes,Married,209k,No
9513,Yes,Single,191k,No
9514,Yes,Divorced,158k,Yes
9515,No,Divorced,98k,Yes
9516,No,Single,100k,Yes
9517,No,Single,229k,Yes
9518,No,Single,245k,Yes
9519,No,Divorced,207k,No
9520,Yes,Married,120k,No
9521,Yes,Married,101k,Yes
9522,Yes,Single,94k,No
9523,Yes,Single,99k,No
9524,Yes,Divorced,138k,Yes
9525,No,Single,110k,Yes
9526,No,Single,116k,No
9527,No,Married,222k,No
9528,Yes,Married,166k,No
9529,No,Married,145k,Yes
9530,No,Divorced,237k,Yes
9531,No,Married,156k,No
9532,No,Married,223k,Yes
9533,Yes,Single,55k,Yes
9534,No,Divorced,91k,Yes
9535,Yes,Married,232k,No
9536,No,Single,57k,Yes
9537,No,Single,242k,Yes
9538,No,Single,221k,No
9539,No,Married,75k,Yes
9540,Yes,Married,70k,No
9541,Yes,Single,173k,Yes
9542,No,Married,192k,No
9543,No,Divorced,185k,No
9544,Yes,Divorced,119k,No
9545,No,Married,60k,No
9546,No,Married,81k,No
9547,No,Divorced,193k,No
9548,No,Married,105k,No
9549,No,Single,75k,Yes
9550,No,Single,176k,Yes
9551,Yes,Married,248k,No
9552,No,Married,149k,No
9553,Yes,Divorced,231k,No
9554,No,Married,142k,Yes
9555,No,Married,184k,No
9556,No,Single,243k,No
9557,No,Single,232k,No
9558,No,Single,67k,Yes
9559,No,Divorced,191k,Yes
9560,No,Married,236k,No
9561,No,Single,98k,Yes
9562,Yes,Divorced,122k,No
9563,No,Single,101k,No
9564,No,Divorced,194k,No
9565,No,Single,198k,No
9566,No,Married,115k,No
9567,No,Divorced,124k,No
9568,No,Married,236k,No
9569,Yes,Single,118k,No
9570,No,Single,136k,No
9571,No,Single,203k,Yes
9572,No,Single,231k,No
9573,No,Married,58k,Yes
9574,No,Married,129k,No
9575,No,Divorced,117k,Yes
9576,No,Single,99k,Yes
9577,No,Single,230k,No
9578,No,Divorced,139k,No
9579,No,Married,52k,Yes
9580,Yes,Divorced,109k,No
9581,Yes,Single,156k,No
9582,Yes,Married,100k,Yes
9583,No,Divorced,75k,Yes
9584,No,Married,67k,No
9585,No,Married,157k,No
9586,No,Married,77k,No
9587,Yes,Married,239k,No
9588,No,Single,212k,No
9589,No,Single,217k,No
9590,No,Single,80k,Yes
9591,Yes,Divorced,126k,No
9592,Yes,Married,189k,No
9593,No,Single,109k,No
9594,No,Single,136k,No
9595,No,Divorced,241k,Yes
9596,No,Divorced,123k,No
9597,No,Married,134k,No
9598,No,Married,85k,No
9599,No,Single,190k,No
9600,No,Married,131k,No
9601,No,Married,182k,No
9602,No,Single,124k,No
9603,No,Single,136k,No
9604,No,Divorced,209k,Yes
9605,No,Divorced,180k,No
9606,Yes,Married,140k,Yes
9607,No,Divorced,66k,Yes
9608,Yes,Single,123k,No
9609,No,Married,165k,No
9610,No,Single,203k,No
9611,Yes,Single,208k,No
9612,Yes,Single,199k,No
9613,No,Single,84k,Yes
9614,No,Married,141k,No
9615,No,Single,113k,No
9616,No,Single,160k,No
9617,Yes,Divorced,177k,No
9618,No,Married,79k,No
9619,No,Single,61k,Yes
9620,No,Single,113k,No
9621,No,Single,228k,No
9622,Yes,Single,225k,No
9623,No,Single,159k,No
9624,No,Single,130k,Yes
9625,No,Married,186k,No
9626,No,Single,127k,No
9627,No,Married,160k,Yes
9628,Yes,Divorced,236k,No
9629,Yes,Single,194k,Yes
9630,No,Married,222k,Yes
9631,No,Single,85k,Yes
9632,No,Married,224k,No
9633,Yes,Married,226k,No
9634,No,Married,229k,No
9635,No,Married,183k,No
9636,No,Single,113k,Yes
9637,No,Married,122k,No
9638,No,Single,53k,Yes
9639,No,Single,132k,No
9640,No,Single,93k,Yes
9641,No,Married,137k,No
9642,No,Married,224k,Yes
9643,No,Divorced,229k,Yes
9644,Yes,Single,228k,No
9645,No,Single,238k,Yes
9646,Yes,Married,168k,No
9647,No,Divorced,156k,Yes
9648,Yes,Married,106k,Yes
9649,No,Single,137k,No
9650,No,Single,153k,Yes
9651,No,Single,191k,Yes
9652,No,Divorced,113k,No
9653,No,Single,198k,Yes
9654,No,Married,229k,No
9655,No,Single,225k,Yes
9656,No,Single,194k,No
9657,No,Single,116k,Yes
9658,Yes,Married,233k,No
9659,Yes,Married,68k,Yes
9660,No,Divorced,57k,Yes
9661,No,Single,194k,No
9662,No,Single,221k,No
9663,Yes,Married,152k,No
9664,No,Single,249k,No
9665,No,Married,83k,No
9666,No,Divorced,215k,No
9667,Yes,Married,132k,No
9668,Yes,Married,148k,No
9669,No,Married,215k,No
9670,No,Married,153k,Yes
9671,No,Single,161k,No
9672,Yes,Divorced,209k,No
9673,Yes,Married,219k,No
9674,No,Divorced,91k,Yes
9675,No,Married,188k,No
9676,No,Married,130k,No
9677,Yes,Married,64k,No
9678,Yes,Married,98k,No
9679,No,Divorced,111k,No
9680,No,Single,59k,Yes
9681,No,Married,140k,No
9682,No,Married,177k,Yes
9683,No,Divorced,186k,Yes
9684,Yes,Married,224k,No
9685,No,Divorced,111k,Yes
9686,Yes,Single,230k,No
9687,Yes,Divorced,51k,No
9688,No,Single,139k,No
9689,No,Single,225k,Yes
9690,No,Single,100k,No
9691,No,Divorced,100k,Yes
9692,No,Married,108k,No
9693,Yes,Married,55k,No
9694,Yes,Single,216k,No
9695,Yes,Married,54k,Yes
9696,No,Married,203k,No
9697,No,Divorced,184k,No
9698,No,Single,202k,No
9699,No,Single,226k,No
9700,No,Single,103k,Yes
9701,No,Married,197k,No
9702,Yes,Single,63k,No
9703,No,Single,53k,Yes
9704,No,Divorced,185k,Yes
9705,No,Single,211k,No
9706,No,Married,150k,No
9707,Yes,Married,123k,No
9708,No,Divorced,234k,Yes
9709,Yes,Married,85k,No
9710,No,Single,101k,No
9711,No,Single,141k,No
9712,No,Single,137k,Yes
9713,No,Divorced,223k,Yes
9714,No,Single,210k,No
9715,No,Married,95k,No
9716,No,Married,150k,No
9717,No,Divorced,209k,Yes
9718,No,Single,227k,No
9719,No,Single,68k,Yes
9720,No,Single,159k,Yes
9721,No,Divorced,91k,Yes
9722,No,Single,170k,Yes
9723,Yes,Married,148k,No
9724,No,Married,72k,Yes
9725,No,Single,192k,Yes
9726,Yes,Married,93k,Yes
9727,No,Single,232k,No
9728,Yes,Single,247k,No
9729,Yes,Divorced,122k,No
9730,No,Single,214k,No
9731,No,Single,119k,No
9732,No,Single,249k,Yes
9733,Yes,Single,115k,No
9734,No,Married,69k,No
9735,No,Single,156k,No
9736,Yes,Married,127k,No
9737,Yes,Single,134k,Yes
9738,Yes,Single,167k,No
9739,No,Married,212k,No
9740,No,Married,100k,No
9741,Yes,Married,229k,No
9742,Yes,Married,187k,Yes
9743,No,Married,115k,Yes
9744,No,Divorced,193k,No
9745,No,Married,119k,No
9746,No,Divorced,171k,Yes
9747,Yes,Single,115k,No
9748,No,Married,83k,Yes
9749,Yes,Single,148k,No
9750,Yes,Single,146k,No
9751,No,Married,215k,No
9752,No,Married,174k,No
9753,Yes,Married,105k,Yes
9754,Yes,Married,74k,Yes
9755,Yes,Married,180k,No
9756,No,Single,162k,No
9757,No,Single,178k,No
9758,Yes,Single,168k,No
9759,No,Married,91k,No
9760,No,Married,122k,No
9761,No,Married,52k,Yes
9762,Yes,Divorced,141k,No
9763,No,Married,225k,No
9764,No,Single,61k,Yes
9765,Yes,Divorced,104k,No
9766,No,Single,95k,Yes
9767,No,Single,189k,No
9768,No,Single,182k,No
9769,No,Divorced,113k,Yes
9770,No,Married,67k,No
9771,Yes,Single,98k,No
9772,Yes,Divorced,235k,Yes
9773,No,Single,61k,Yes
9774,Yes,Divorced,185k,No
9775,Yes,Single,247k,No
9776,No,Single,242k,No
9777,No,Single,194k,No
9778,No,Married,245k,Yes
9779,Yes,Single,165k,No
9780,No,Married,57k,Yes
9781,No,Single,145k,Yes
9782,Yes,Married,127k,No
9783,No,Single,112k,No
9784,No,Single,58k,Yes
9785,Yes,Single,144k,Yes
9786,No,Divorced,155k,No
9787,No,Married,214k,No
9788,Yes,Single,56k,No
9789,No,Single,125k,Yes
9790,Yes,Single,80k,No
9791,No,Married,126k,No
9792,Yes,Divorced,54k,Yes
9793,No,Divorced,113k,No
9794,Yes,Single,177k,Yes
9795,Yes,Single,160k,No
9796,No,Single,129k,Yes
9797,No,Divorced,224k,Yes
9798,No,Divorced,209k,Yes
9799,No,Married,172k,No
9800,No,Married,247k,No
9801,No,Divorced,243k,Yes
9802,No,Single,146k,No
9803,No,Single,247k,No
9804,Yes,Married,74k,No
9805,No,Divorced,203k,No
9806,Yes,Married,55k,No
9807,No,Married,181k,No
9808,No,Single,226k,Yes
9809,No,Divorced,226k,Yes
9810,Yes,Married,249k,No
9811,No,Divorced,70k,Yes
9812,No,Married,148k,No
9813,Yes,Married,97k,No
9814,No,Married,90k,No
9815,Yes,Married,248k,No
9816,Yes,Single,223k,No
9817,Yes,Married,160k,No
9818,No,Married,57k,Yes
9819,No,Married,143k,Yes
9820,No,Married,139k,No
9821,Yes,Married,187k,No
9822,Yes,Married,95k,Yes
9823,Yes,Married,161k,No
9824,No,Single,245k,No
9825,Yes,Single,186k,No
9826,No,Single,176k,No
9827,Yes,Married,124k,Yes
9828,No,Single,201k,Yes
9829,Yes,Single,188k,No
9830,Yes,Married,119k,Yes
9831,No,Divorced,87k,No
9832,No,Married,92k,No
9833,No,Married,126k,Yes
9834,No,Married,153k,Yes
9835,No,Divorced,169k,No
9836,No,Married,127k,No
9837,No,Married,129k,No
9838,No,Married,64k,Yes
9839,No,Divorced,95k,Yes
9840,Yes,Divorced,93k,No
9841,Yes,Married,136k,Yes
9842,No,Single,96k,Yes
9843,No,Married,199k,No
